entity_group,entity_normalized,count,word_versions
LOCATION,##a,1,['##a']
LOCATION,##ad,1,['##ad']
LOCATION,##ate,1,['##ate']
LOCATION,##b,1,['##b']
LOCATION,##bek zholy,1,['##bek Zholy']
LOCATION,##berg,1,['##berg']
LOCATION,##blast,1,['##blast']
LOCATION,##ciation,1,['##ciation']
LOCATION,##dom,2,['##dom']
LOCATION,##domor,1,['##domor']
LOCATION,##fo,1,['##fo']
LOCATION,##ft,1,['##ft']
LOCATION,##gram,1,['##gram']
LOCATION,##h,1,['##h']
LOCATION,##hir,1,['##hir']
LOCATION,##hiri,1,['##hiri']
LOCATION,##hy,1,['##hy']
LOCATION,##hzhia,1,['##hzhia']
LOCATION,##ka,1,['##ka']
LOCATION,##ko,2,['##ko']
LOCATION,##land,2,['##land']
LOCATION,##lier,1,['##lier']
LOCATION,##min,1,['##min']
LOCATION,##mu,2,['##mu']
LOCATION,##n,1,['##n']
LOCATION,##ne,1,['##ne']
LOCATION,##nky,1,['##nky']
LOCATION,##o,1,['##o']
LOCATION,##of,1,['##of']
LOCATION,##ol,1,['##ol']
LOCATION,##pe,2,['##pe']
LOCATION,##pen,2,['##pen']
LOCATION,##ration cathedral,4,['##ration Cathedral']
LOCATION,##ros,1,['##ros']
LOCATION,##rovsk,1,['##rovsk']
LOCATION,##s,1,['##s']
LOCATION,##shy,1,['##shy']
LOCATION,##so,1,['##so']
LOCATION,##wes,1,['##wes']
LOCATION,-,3,['-']
LOCATION,- württemberg,1,['- Württemberg']
LOCATION,- zour,1,['- Zour']
LOCATION,.,2,['.']
LOCATION,10 downing street,3,['10 Downing Street']
LOCATION,2,3,['2']
LOCATION,5,1,['5']
LOCATION,a,10,['A']
LOCATION,a2,1,['A2']
LOCATION,aachen,21,['Aachen']
LOCATION,aachenplan,1,['Aachenplan']
LOCATION,aalborg,2,['Aalborg']
LOCATION,aalborg airport,2,['Aalborg Airport']
LOCATION,aarhus,1,['Aarhus']
LOCATION,abidjan,1,['Abidjan']
LOCATION,abja,1,['Abja']
LOCATION,abkhazia,8,['Abkhazia']
LOCATION,abkhaziaon,1,['Abkhaziaon']
LOCATION,abrau,1,['Abrau']
LOCATION,abu dhabi,22,['Abu Dhabi']
LOCATION,abuja,1,['Abuja']
LOCATION,abuza,2,['Abuza']
LOCATION,accra,1,['Accra']
LOCATION,ad,1,['Ad']
LOCATION,adana,1,['Adana']
LOCATION,addis ababa,3,['Addis Ababa']
LOCATION,adriatic,1,['Adriatic']
LOCATION,adriatic sea,1,['Adriatic Sea']
LOCATION,adygea,2,['Adygea']
LOCATION,aegis ashore,1,['Aegis Ashore']
LOCATION,afghanistan,95,['Afghanistan']
LOCATION,africa,260,['Africa']
LOCATION,africaand,1,['Africaand']
LOCATION,africaand syria,1,['Africaand Syria']
LOCATION,agadez,1,['Agadez']
LOCATION,aichi prefecture,1,['Aichi Prefecture']
LOCATION,aisne,1,['Aisne']
LOCATION,akkuyu,3,['Akkuyu']
LOCATION,al bayt stadium,2,['Al Bayt Stadium']
LOCATION,alab,1,['Alab']
LOCATION,alabama,4,['Alabama']
LOCATION,alabuga,3,['Alabuga']
LOCATION,aland,1,['Aland']
LOCATION,alaska,45,['Alaska']
LOCATION,albania,26,['Albania']
LOCATION,alchevsk,3,['Alchevsk']
LOCATION,aleksandrovka,1,['Aleksandrovka']
LOCATION,aleppo,5,['Aleppo']
LOCATION,alexanderplatz,2,['Alexanderplatz']
LOCATION,algeria,36,['Algeria']
LOCATION,algiers,3,['Algiers']
LOCATION,all,1,['All']
LOCATION,all saints monastery,1,['All Saints Monastery']
LOCATION,almaty,5,['Almaty']
LOCATION,almeria,1,['Almeria']
LOCATION,alps,12,['Alps']
LOCATION,alrosa,1,['Alrosa']
LOCATION,altai,1,['Altai']
LOCATION,altmark,1,['Altmark']
LOCATION,amazon,6,['Amazon']
LOCATION,amazonhas,1,['Amazonhas']
LOCATION,america,60,['America']
LOCATION,americas,3,['Americas']
LOCATION,amman,1,['Amman']
LOCATION,amorim,1,['Amorim']
LOCATION,amsterdam,9,['Amsterdam']
LOCATION,anaklia,1,['Anaklia']
LOCATION,anapa,2,['Anapa']
LOCATION,anchorage,5,['Anchorage']
LOCATION,ancienne belgique,1,['Ancienne Belgique']
LOCATION,and,1,['and']
LOCATION,andernacher strasse,1,['Andernacher Strasse']
LOCATION,angola,11,['Angola']
LOCATION,anhalt,1,['Anhalt']
LOCATION,anhalt-bitterfeld,1,['Anhalt-Bitterfeld']
LOCATION,ankara,84,['Ankara']
LOCATION,antalya,8,['Antalya']
LOCATION,antipikha,1,['Antipikha']
LOCATION,antonivskiy bridge,1,['Antonivskiy Bridge']
LOCATION,antonivskyi,1,['Antonivskyi']
LOCATION,antonivskyi bridge,4,['Antonivskyi Bridge']
LOCATION,antonov airport,1,['Antonov Airport']
LOCATION,apartheid,1,['Apartheid']
LOCATION,apple park,1,['Apple Park']
LOCATION,arabian peninsula,2,"['Arabian Peninsula', 'Arabian peninsula']"
LOCATION,archaeological museum,2,['Archaeological Museum']
LOCATION,archang,1,['Archang']
LOCATION,archives,1,['Archives']
LOCATION,arctic,17,['Arctic']
LOCATION,arctic circle,3,['Arctic Circle']
LOCATION,arctic ocean,1,['Arctic Ocean']
LOCATION,arctic sea,2,['Arctic Sea']
LOCATION,area,2,['Area']
LOCATION,arena,1,['Arena']
LOCATION,argentina,18,['Argentina']
LOCATION,arizona,2,['Arizona']
LOCATION,arkhangelsk,3,['Arkhangelsk']
LOCATION,arkhangelsk region,1,['Arkhangelsk Region']
LOCATION,arlington national cemetery,1,['Arlington National Cemetery']
LOCATION,armageddon,1,['Armageddon']
LOCATION,armenia,71,['Armenia']
LOCATION,armyansk,1,['Armyansk']
LOCATION,arsenalna,1,['Arsenalna']
LOCATION,artemivsk,1,['Artemivsk']
LOCATION,artemovsk,5,['Artemovsk']
LOCATION,"arts, houston",1,"['Arts, Houston']"
LOCATION,artyomovsk,5,['Artyomovsk']
LOCATION,as,1,['As']
LOCATION,aschheim,1,['Aschheim']
LOCATION,ashgabat,1,['Ashgabat']
LOCATION,asia,132,['Asia']
LOCATION,asia - pacific,7,['Asia - Pacific']
LOCATION,asia-pacific,1,['Asia-Pacific']
LOCATION,asiaand africa,1,['Asiaand Africa']
LOCATION,asipovichy district,1,['Asipovichy District']
LOCATION,aspen,1,['Aspen']
LOCATION,astana,10,['Astana']
LOCATION,astrakhan,2,['Astrakhan']
LOCATION,athens,8,['Athens']
LOCATION,atlantic,34,['Atlantic']
LOCATION,atlantic ocean,2,['Atlantic Ocean']
LOCATION,au,1,['AU']
LOCATION,augsburg,1,['Augsburg']
LOCATION,aukus,1,['AUKUS']
LOCATION,aus der ukraine,1,['aus der Ukraine']
LOCATION,auschwitz,1,['Auschwitz']
LOCATION,auschwitz museum,1,['Auschwitz Museum']
LOCATION,austin,1,['Austin']
LOCATION,australia,98,['Australia']
LOCATION,austria,109,['Austria']
LOCATION,austriastill,1,['Austriastill']
LOCATION,autonomous republic of crimea,2,['Autonomous Republic of Crimea']
LOCATION,avdiivka,49,['Avdiivka']
LOCATION,avdiivkain,2,['Avdiivkain']
LOCATION,avdiivkaon,1,['Avdiivkaon']
LOCATION,avdiyivka,1,['Avdiyivka']
LOCATION,aviv,2,['Aviv']
LOCATION,avonstal,1,['Avonstal']
LOCATION,aying,1,['Aying']
LOCATION,azerbaijan,78,['Azerbaijan']
LOCATION,azo,1,['Azo']
LOCATION,azot,7,['Azot']
LOCATION,azov,14,['Azov']
LOCATION,azov sea,3,['Azov Sea']
LOCATION,azov seas,1,['Azov Seas']
LOCATION,azovstal,52,['Azovstal']
LOCATION,azovstal iron,1,['Azovstal Iron']
LOCATION,azovstal steel plant,1,['Azovstal Steel Plant']
LOCATION,azovstal steelworks,1,['Azovstal Steelworks']
LOCATION,b,3,['B']
LOCATION,ba,3,['Ba']
LOCATION,bachmut,1,['Bachmut']
LOCATION,bad frankenhausen,2,['Bad Frankenhausen']
LOCATION,baden - baden,1,['Baden - Baden']
LOCATION,baden - württemberg,4,['Baden - Württemberg']
LOCATION,baden-württemberg,1,['Baden-Württemberg']
LOCATION,baerbock,1,['Baerbock']
LOCATION,baghdad,5,['Baghdad']
LOCATION,bah,1,['Bah']
LOCATION,bahrain,8,['Bahrain']
LOCATION,baikal - amur mainline,1,['Baikal - Amur Mainline']
LOCATION,baikonur cosmodrome,1,['Baikonur Cosmodrome']
LOCATION,baikove cemetery,1,['Baikove Cemetery']
LOCATION,baisogala,1,['Baisogala']
LOCATION,bakal,1,['Bakal']
LOCATION,bakhmu,39,['Bakhmu']
LOCATION,bakhmut,456,['Bakhmut']
LOCATION,bakhmuta river,1,['Bakhmuta River']
LOCATION,bakhmutamid,1,['Bakhmutamid']
LOCATION,bakhmutan,1,['Bakhmutan']
LOCATION,bakhmutand,3,['Bakhmutand']
LOCATION,bakhmutand vugledar,1,['Bakhmutand Vugledar']
LOCATION,bakhmutas,1,['Bakhmutas']
LOCATION,bakhmutfor,1,['Bakhmutfor']
LOCATION,bakhmutin,2,['Bakhmutin']
LOCATION,bakhmutka river,3,['Bakhmutka River']
LOCATION,bakhmuton,1,['Bakhmuton']
LOCATION,bakhmutthat moscow,1,['Bakhmutthat Moscow']
LOCATION,bakhmutto,2,['Bakhmutto']
LOCATION,baku,9,['Baku']
LOCATION,balaklava,1,['Balaklava']
LOCATION,balakliia,2,['Balakliia']
LOCATION,balakliya,3,['Balakliya']
LOCATION,balakliyain,1,['Balakliyain']
LOCATION,balakliyas,1,['Balakliyas']
LOCATION,bali,54,['Bali']
LOCATION,balito,1,['Balito']
LOCATION,balkan,25,['Balkan']
LOCATION,balkan countries,1,['Balkan Countries']
LOCATION,balkan stream,1,['Balkan Stream']
LOCATION,balkans,16,['Balkans']
LOCATION,balkhash,1,['Balkhash']
LOCATION,balmoral,1,['Balmoral']
LOCATION,balmoral castle,1,['Balmoral Castle']
LOCATION,balochistan,1,['Balochistan']
LOCATION,balti,2,['Balti']
LOCATION,baltic,2,['Baltic']
LOCATION,baltic sea,90,['Baltic Sea']
LOCATION,baltic sea poland,1,['Baltic Sea Poland']
LOCATION,baltic seas,2,['Baltic Seas']
LOCATION,baltic states,7,['Baltic States']
LOCATION,bambino gesu,1,['Bambino Gesu']
LOCATION,bandera prospect,1,['Bandera Prospect']
LOCATION,bangkok,8,['Bangkok']
LOCATION,bangladesh,34,['Bangladesh']
LOCATION,barabashovo,1,['Barabashovo']
LOCATION,barcelona,4,['Barcelona']
LOCATION,barents,2,['Barents']
LOCATION,barents sea,3,['Barents Sea']
LOCATION,barnaul,2,['Barnaul']
LOCATION,barysaw,1,['Barysaw']
LOCATION,bashkortostan,1,['Bashkortostan']
LOCATION,basra,2,['Basra']
LOCATION,bastion,1,['Bastion']
LOCATION,battle,1,['Battle']
LOCATION,batumi,2,['Batumi']
LOCATION,baumgarten,1,['Baumgarten']
LOCATION,bavaria,36,['Bavaria']
LOCATION,bay of sevastopol,1,['Bay of Sevastopol']
LOCATION,bay wa,1,['Bay Wa']
LOCATION,baymak,1,['Baymak']
LOCATION,bayraktar,1,['Bayraktar']
LOCATION,bayreuth,2,['Bayreuth']
LOCATION,beethoven - haus,1,['Beethoven - Haus']
LOCATION,beethovenhaus,2,['Beethovenhaus']
LOCATION,beijing,467,['Beijing']
LOCATION,beijingearlier,1,['Beijingearlier']
LOCATION,beirut,16,['Beirut']
LOCATION,belarus,643,['Belarus']
LOCATION,belbek,2,['Belbek']
LOCATION,belgium,108,['Belgium']
LOCATION,belgorod,124,['Belgorod']
LOCATION,belgorod region,1,['Belgorod Region']
LOCATION,belgrade,20,['Belgrade']
LOCATION,bellevue,1,['Bellevue']
LOCATION,bellevue palace,5,['Bellevue Palace']
LOCATION,belt,1,['Belt']
LOCATION,belye berega,1,['Belye Berega']
LOCATION,bengaluru,3,['Bengaluru']
LOCATION,benin,6,['Benin']
LOCATION,beqaa valley,1,['Beqaa Valley']
LOCATION,berdiansk,3,['Berdiansk']
LOCATION,berdyansk,23,['Berdyansk']
LOCATION,berestowe,1,['Berestowe']
LOCATION,bering strait,2,['Bering Strait']
LOCATION,berkeley,1,['Berkeley']
LOCATION,berkhivka,6,['Berkhivka']
LOCATION,berkovetske,1,['Berkovetske']
LOCATION,berlarus,1,['Berlarus']
LOCATION,berlin,1024,['Berlin']
LOCATION,berlin story museum,1,['Berlin Story Museum']
LOCATION,berlin wall,12,['Berlin Wall']
LOCATION,berlin wallonce,1,['Berlin Wallonce']
LOCATION,berlinale,4,['Berlinale']
LOCATION,bern,10,['Bern']
LOCATION,beryslav,1,['Beryslav']
LOCATION,berzina,1,['Berzina']
LOCATION,beverly hills,1,['Beverly Hills']
LOCATION,bhutan,1,['Bhutan']
LOCATION,biala podlaska,1,['Biala Podlaska']
LOCATION,biden white house,1,['Biden White House']
LOCATION,bielefeld,1,['Bielefeld']
LOCATION,bilche,2,['Bilche']
LOCATION,bilenke,1,['Bilenke']
LOCATION,bilezke,1,['Bilezke']
LOCATION,bilhorod - dnistrovskyi,1,['Bilhorod - Dnistrovskyi']
LOCATION,bilhorod-dnistrovskyi,2,['Bilhorod-Dnistrovskyi']
LOCATION,bilohorivka,1,['Bilohorivka']
LOCATION,bilyi kolodyas,1,['Bilyi Kolodyas']
LOCATION,bilytske,1,['Bilytske']
LOCATION,birmingham,2,['Birmingham']
LOCATION,bishkek,2,['Bishkek']
LOCATION,bissau,10,['Bissau']
LOCATION,black,3,['Black']
LOCATION,black forest,1,['Black Forest']
LOCATION,black rock,2,['Black Rock']
LOCATION,black sea,471,['Black Sea']
LOCATION,black sea fleet,1,['Black Sea Fleet']
LOCATION,black sea region,1,['Black Sea Region']
LOCATION,black seaaft,1,['Black Seaaft']
LOCATION,black seacoa,1,['Black Seacoa']
LOCATION,black seadespit,1,['Black Seadespit']
LOCATION,black seahea,1,['Black Seahea']
LOCATION,black seaport,4,['Black Seaport']
LOCATION,black searegion,1,['Black Searegion']
LOCATION,black seathat,1,['Black Seathat']
LOCATION,black seawer,1,['Black Seawer']
LOCATION,blagoveshchensk,1,['Blagoveshchensk']
LOCATION,blahodatne,9,['Blahodatne']
LOCATION,bochum,11,['Bochum']
LOCATION,bode museum,3,['Bode Museum']
LOCATION,bodrum,2,['Bodrum']
LOCATION,bogorodsky,1,['Bogorodsky']
LOCATION,bohorodchanske,1,['Bohorodchanske']
LOCATION,bolgorod,1,['Bolgorod']
LOCATION,bolivia,1,['Bolivia']
LOCATION,bolshesoldatsky,1,['Bolshesoldatsky']
LOCATION,bonn,42,['Bonn']
LOCATION,borcea,1,['Borcea']
LOCATION,borcea air base,1,['Borcea Air Base']
LOCATION,border,1,['Border']
LOCATION,borders,1,['Borders']
LOCATION,borgo egnazia,1,['Borgo Egnazia']
LOCATION,borisoglebsk,1,['Borisoglebsk']
LOCATION,borisovskoye,1,['Borisovskoye']
LOCATION,borisovskoye cemetery,1,['Borisovskoye Cemetery']
LOCATION,borivske,2,['Borivske']
LOCATION,borkum,1,['Borkum']
LOCATION,born,1,['Born']
LOCATION,borna,1,['Borna']
LOCATION,bornholm,5,['Bornholm']
LOCATION,borodianka,2,['Borodianka']
LOCATION,borodiýanka,1,['Borodiýanka']
LOCATION,borodyanka,20,['Borodyanka']
LOCATION,borova,1,['Borova']
LOCATION,borshchahivka,1,['Borshchahivka']
LOCATION,bosnia,13,['Bosnia']
LOCATION,bosnia - herzegovina,8,['Bosnia - Herzegovina']
LOCATION,bosnia and herzegovina,2,['Bosnia and Herzegovina']
LOCATION,bosphorus,3,['Bosphorus']
LOCATION,bosporus,7,['Bosporus']
LOCATION,boston,2,['Boston']
LOCATION,botswana,3,['Botswana']
LOCATION,boulevard,1,['Boulevard']
LOCATION,boutalbagar,1,['Boutalbagar']
LOCATION,brandenburg,16,['Brandenburg']
LOCATION,brandenburg gate,9,['Brandenburg Gate']
LOCATION,brasilia,1,['Brasilia']
LOCATION,bratislava,18,['Bratislava']
LOCATION,brazil,118,['Brazil']
LOCATION,bremen,8,['Bremen']
LOCATION,brest,1,['Brest']
LOCATION,britain,198,['Britain']
LOCATION,brno,2,['Brno']
LOCATION,brovary,6,['Brovary']
LOCATION,brovaryoutside,1,['Brovaryoutside']
LOCATION,brovdi,1,['Brovdi']
LOCATION,bruges,1,['Bruges']
LOCATION,brunei,1,['Brunei']
LOCATION,brunsbüttel,2,['Brunsbüttel']
LOCATION,brussels,487,['Brussels']
LOCATION,brusselsand kyiv,1,['Brusselsand Kyiv']
LOCATION,bryansk,38,['Bryansk']
LOCATION,bryansk oblast,1,['Bryansk Oblast']
LOCATION,bubka,1,['Bubka']
LOCATION,bucha,130,['Bucha']
LOCATION,buchaa,1,['Buchaa']
LOCATION,buchaand beyond,1,['Buchaand beyond']
LOCATION,buchaand hostomel,1,['Buchaand Hostomel']
LOCATION,buchaand mariupol,1,['Buchaand Mariupol']
LOCATION,buchaf,1,['Buchaf']
LOCATION,buchanear kyiv,1,['Buchanear Kyiv']
LOCATION,buchaor,1,['Buchaor']
LOCATION,buchaoutside kyiv,1,['Buchaoutside Kyiv']
LOCATION,bucharest,29,['Bucharest']
LOCATION,buchas,1,['Buchas']
LOCATION,buchenwald,1,['Buchenwald']
LOCATION,buckingham palace,1,['Buckingham Palace']
LOCATION,budapest,93,['Budapest']
LOCATION,budyonnovsk,1,['Budyonnovsk']
LOCATION,buenos aires,2,['Buenos Aires']
LOCATION,buffalo,1,['Buffalo']
LOCATION,bukovina,3,['Bukovina']
LOCATION,bulboaca,1,['Bulboaca']
LOCATION,bulgargaz,1,['Bulgargaz']
LOCATION,bulgaria,167,['Bulgaria']
LOCATION,bundesrat,1,['Bundesrat']
LOCATION,bundestag,1,['Bundestag']
LOCATION,bundeswehr,1,['Bundeswehr']
LOCATION,bunte kreis rheinland,1,['Bunte Kreis Rheinland']
LOCATION,burkina faso,6,['Burkina Faso']
LOCATION,burn center,1,['Burn Center']
LOCATION,burshtyn,1,['Burshtyn']
LOCATION,buryatia,1,['Buryatia']
LOCATION,bystre,3,['Bystre']
LOCATION,bystry,1,['Bystry']
LOCATION,büchel,3,['Büchel']
LOCATION,büchel air base,1,['Büchel Air Base']
LOCATION,bürgenstock,2,['Bürgenstock']
LOCATION,bürgenstock resort,1,['Bürgenstock Resort']
LOCATION,c,2,['C']
LOCATION,cabo delgado,1,['Cabo Delgado']
LOCATION,cadiz,1,['Cadiz']
LOCATION,cairo,12,['Cairo']
LOCATION,calabria,1,['Calabria']
LOCATION,calcutta,1,['Calcutta']
LOCATION,california,3,['California']
LOCATION,caligula,1,['Caligula']
LOCATION,cambodia,19,['Cambodia']
LOCATION,cameroon,8,['Cameroon']
LOCATION,canada,193,['Canada']
LOCATION,canberra,8,['Canberra']
LOCATION,cannes,3,['Cannes']
LOCATION,cape ignatyev,1,['Cape Ignatyev']
LOCATION,cape town,10,['Cape Town']
LOCATION,cape verde,5,['Cape Verde']
LOCATION,capital,1,['capital']
LOCATION,capitol,4,['Capitol']
LOCATION,capitol hill,1,['Capitol Hill']
LOCATION,car,1,['CAR']
LOCATION,caracas,4,['Caracas']
LOCATION,caribbean,9,['Caribbean']
LOCATION,caribbean states,1,['Caribbean States']
LOCATION,carnegie hall,1,['Carnegie Hall']
LOCATION,carpathian,2,['Carpathian']
LOCATION,caspian,3,['Caspian']
LOCATION,caspian sea,7,['Caspian Sea']
LOCATION,castle mimi,1,['Castle Mimi']
LOCATION,catalonia,1,['Catalonia']
LOCATION,catalunya,1,['Catalunya']
LOCATION,cathedral,1,['Cathedral']
LOCATION,cathedral of christ the savior,2,['Cathedral of Christ the Savior']
LOCATION,cathedral of the ann,1,['Cathedral of the Ann']
LOCATION,cathedral of the assumption of the virgin mary,1,['Cathedral of the Assumption of the Virgin Mary']
LOCATION,cathedral square,1,['Cathedral Square']
LOCATION,caucasus,17,['Caucasus']
LOCATION,cazaux,1,['Cazaux']
LOCATION,cechnya,1,['Cechnya']
LOCATION,cel,1,['cel']
LOCATION,center,2,['Center']
LOCATION,central,10,['Central']
LOCATION,central african republic,16,['Central African Republic']
LOCATION,central america,4,['Central America']
LOCATION,central asia,36,['Central Asia']
LOCATION,central asia region,1,['Central Asia Region']
LOCATION,central europe,11,['Central Europe']
LOCATION,central museum of tavrida,1,['Central Museum of Tavrida']
LOCATION,centre pompidou,1,['Centre Pompidou']
LOCATION,centreville,1,['Centreville']
LOCATION,cernay-la-ville,1,['Cernay-la-Ville']
LOCATION,cernobbio,1,['Cernobbio']
LOCATION,ceuta,1,['Ceuta']
LOCATION,ceyhan,1,['Ceyhan']
LOCATION,ch,1,['Ch']
LOCATION,cha,2,['Cha']
LOCATION,chad,17,['Chad']
LOCATION,chain bridge,1,['Chain Bridge']
LOCATION,champs - elysees,1,['Champs - Elysees']
LOCATION,chance,1,['Chance']
LOCATION,charite,1,['Charite']
LOCATION,charkiv,1,['Charkiv']
LOCATION,charlemagne,1,['Charlemagne']
LOCATION,charlevoix,1,['Charlevoix']
LOCATION,charlottenburg,1,['Charlottenburg']
LOCATION,chasiv,2,['Chasiv']
LOCATION,chasiv yar,15,['Chasiv Yar']
LOCATION,che,1,['Che']
LOCATION,chechen,1,['Chechen']
LOCATION,chechen republic,3,['Chechen Republic']
LOCATION,checheno,1,['Checheno']
LOCATION,chechnya,33,['Chechnya']
LOCATION,chechyna,1,['Chechyna']
LOCATION,checkpoint charlie,1,['Checkpoint Charlie']
LOCATION,chekhov,1,['Chekhov']
LOCATION,chelyabinsk,6,['Chelyabinsk']
LOCATION,chemnitz,2,['Chemnitz']
LOCATION,chengdu,1,['Chengdu']
LOCATION,chennai,18,['Chennai']
LOCATION,chequers,2,['Chequers']
LOCATION,cherkasy,7,['Cherkasy']
LOCATION,chernigiv,1,['Chernigiv']
LOCATION,chernihiv,49,['Chernihiv']
LOCATION,chernihivka,1,['Chernihivka']
LOCATION,chernihivthat,1,['Chernihivthat']
LOCATION,cherniv,1,['Cherniv']
LOCATION,chernivtsi,24,['Chernivtsi']
LOCATION,chernobyl,76,['Chernobyl']
LOCATION,chernobyl nuclear power plant,1,['Chernobyl Nuclear Power Plant']
LOCATION,chernobylnuclear,1,['Chernobylnuclear']
LOCATION,chernomorneftegaz,1,['Chernomorneftegaz']
LOCATION,chersonesus,1,['Chersonesus']
LOCATION,chervone,1,['Chervone']
LOCATION,chesno,1,['Chesno']
LOCATION,chiba,1,['Chiba']
LOCATION,chicago,4,['Chicago']
LOCATION,chiclayo,1,['Chiclayo']
LOCATION,chikobava,1,['Chikobava']
LOCATION,chilia,1,['Chilia']
LOCATION,chin,1,['Chin']
LOCATION,china,1759,['China']
LOCATION,chinese manchuria,1,['Chinese Manchuria']
LOCATION,chisin,1,['Chisin']
LOCATION,chisinau,46,['Chisinau']
LOCATION,chita,5,['Chita']
LOCATION,chonhar,1,['Chonhar']
LOCATION,chop,1,['Chop']
LOCATION,chornobayivka,1,['Chornobayivka']
LOCATION,chornobyl,2,['Chornobyl']
LOCATION,chornobylska street,1,['Chornobylska Street']
LOCATION,chornomorsk,5,['Chornomorsk']
LOCATION,chortkiv,4,['Chortkiv']
LOCATION,chorvila,1,['Chorvila']
LOCATION,christ,1,['Christ']
LOCATION,christ the savior,1,['Christ the Savior']
LOCATION,christ the saviour cathedral,1,['Christ the Saviour Cathedral']
LOCATION,chuhuiv,2,['Chuhuiv']
LOCATION,chukotka peninsula,1,['Chukotka Peninsula']
LOCATION,chulakivka,1,['Chulakivka']
LOCATION,chupakhivka,5,['Chupakhivka']
LOCATION,church,14,['Church']
LOCATION,church of the icon of the mother of god,1,['Church of the Icon of the Mother of God']
LOCATION,chuvash republic,1,['Chuvash Republic']
LOCATION,chystiakove,2,['Chystiakove']
LOCATION,chystyakov,1,['Chystyakov']
LOCATION,cincu,2,['Cincu']
LOCATION,cis,1,['CIS']
LOCATION,city,2,['City']
LOCATION,city clinical hospital no. 2,1,['City Clinical Hospital No. 2']
LOCATION,city of solidarity,2,['City of Solidarity']
LOCATION,city of the,1,['City of the']
LOCATION,clinic no. 3,1,['Clinic No. 3']
LOCATION,club,1,['Club']
LOCATION,cluj-napoca,1,['Cluj-Napoca']
LOCATION,cnn,1,['CNN']
LOCATION,co,1,['CO']
LOCATION,cobasna,5,['Cobasna']
LOCATION,cologne,51,['Cologne']
LOCATION,colombia,7,['Colombia']
LOCATION,colombo,2,['Colombo']
LOCATION,colorado,2,['Colorado']
LOCATION,colosseum,1,['Colosseum']
LOCATION,column,1,['Column']
LOCATION,commonwealth of independent states,1,['Commonwealth of Independent States']
LOCATION,comoros,5,['Comoros']
LOCATION,congo,18,['Congo']
LOCATION,connecticut,1,['Connecticut']
LOCATION,constanta,5,['Constanta']
LOCATION,constantinople,5,['Constantinople']
LOCATION,continental europe,1,['Continental Europe']
LOCATION,cook,1,['Cook']
LOCATION,copenhagen,19,['Copenhagen']
LOCATION,copenhagen airport,1,['Copenhagen Airport']
LOCATION,cortina,1,['Cortina']
LOCATION,costa rica,3,['Costa Rica']
LOCATION,cote d ’ azur,1,['Cote d ’ Azur']
LOCATION,cottbus,13,['Cottbus']
LOCATION,courchevel,1,['Courchevel']
LOCATION,craonne,1,['Craonne']
LOCATION,crimea,511,['Crimea']
LOCATION,crimea peninsula,2,['Crimea Peninsula']
LOCATION,crimean,15,['Crimean']
LOCATION,crimean bridge,7,['Crimean Bridge']
LOCATION,crimean peninsula,56,['Crimean Peninsula']
LOCATION,croatia,40,['Croatia']
LOCATION,cuba,22,['Cuba']
LOCATION,cuciurgan,4,['Cuciurgan']
LOCATION,cupertino,1,['Cupertino']
LOCATION,curia,1,['Curia']
LOCATION,cyprus,33,['Cyprus']
LOCATION,czech,2,['Czech']
LOCATION,czech republic,129,['Czech Republic']
LOCATION,czechia,12,['Czechia']
LOCATION,czechoslovakia,14,['Czechoslovakia']
LOCATION,czernowitz,1,['Czernowitz']
LOCATION,d,2,['D']
LOCATION,d. c,1,['D. C']
LOCATION,dagestan,9,['Dagestan']
LOCATION,dakar,2,['Dakar']
LOCATION,damascus,2,['Damascus']
LOCATION,damtyskyi,1,['Damtyskyi']
LOCATION,danube,22,['Danube']
LOCATION,danube cluster,1,['Danube Cluster']
LOCATION,danube delta,4,['Danube Delta']
LOCATION,danube river,3,['Danube River']
LOCATION,daqing,1,['Daqing']
LOCATION,dardanelles,2,['Dardanelles']
LOCATION,darivka,1,['Darivka']
LOCATION,darnytskyi,4,['Darnytskyi']
LOCATION,daryna,1,['Daryna']
LOCATION,dashavske,1,['Dashavske']
LOCATION,davos,52,['Davos']
LOCATION,dawaj,2,['Dawaj']
LOCATION,dc,14,['DC']
LOCATION,debaltseve,8,['Debaltseve']
LOCATION,deichtorhallen hamburg,1,['Deichtorhallen Hamburg']
LOCATION,delhi,10,['Delhi']
LOCATION,deliatyn,1,['Deliatyn']
LOCATION,delta,1,['Delta']
LOCATION,dementievka,1,['Dementievka']
LOCATION,democratic,1,['Democratic']
LOCATION,democratic people ’ s republic of korea,1,['Democratic People ’ s Republic of Korea']
LOCATION,democratic republic of congo,8,['Democratic Republic of Congo']
LOCATION,democratic republic of the congo,3,['Democratic Republic of the Congo']
LOCATION,denmark,161,['Denmark']
LOCATION,derhachi,1,['Derhachi']
LOCATION,desna,7,['Desna']
LOCATION,desnyanskyi,1,['Desnyanskyi']
LOCATION,dessau,1,['Dessau']
LOCATION,detmold,1,['Detmold']
LOCATION,detroit,1,['Detroit']
LOCATION,deutsches museum,1,['Deutsches Museum']
LOCATION,deveselu,1,['Deveselu']
LOCATION,dhaka,9,['Dhaka']
LOCATION,diamond city,1,['Diamond City']
LOCATION,diaoyutai state guesthouse,1,['Diaoyutai State Guesthouse']
LOCATION,district of columbia,1,['District of Columbia']
