entity_group,entity_normalized,count,word_versions
LOCATION,bakhmutand avdiivka,1,['Bakhmutand Avdiivka']
LOCATION,bakhmutand avdiivkai,1,['Bakhmutand Avdiivkai']
LOCATION,bakhmutand avdiivkain ukraine,1,['Bakhmutand Avdiivkain Ukraine']
LOCATION,bakhmutand donetsk,1,['Bakhmutand Donetsk']
LOCATION,bakhmutand kupiansk,1,['Bakhmutand Kupiansk']
LOCATION,bakhmutand soledar,2,['Bakhmutand Soledar']
LOCATION,bakhmutand ukraine,2,['Bakhmutand Ukraine']
LOCATION,bakhmutar,1,['Bakhmutar']
LOCATION,bakhmutare,2,['Bakhmutare']
LOCATION,bakhmutarea,3,['Bakhmutarea']
LOCATION,bakhmutas,1,['Bakhmutas']
LOCATION,bakhmutat,2,['Bakhmutat']
LOCATION,bakhmutfor,1,['Bakhmutfor']
LOCATION,bakhmuthad,1,['Bakhmuthad']
LOCATION,bakhmuthas,3,['Bakhmuthas']
LOCATION,bakhmuthave,1,['Bakhmuthave']
LOCATION,bakhmuthaving,1,['Bakhmuthaving']
LOCATION,bakhmutin,32,['Bakhmutin']
LOCATION,bakhmutin ukraine,1,['Bakhmutin Ukraine']
LOCATION,bakhmutis,3,['Bakhmutis']
LOCATION,bakhmutka,2,['Bakhmutka']
LOCATION,bakhmutka river,11,['Bakhmutka River']
LOCATION,bakhmutlast,2,['Bakhmutlast']
LOCATION,bakhmuton,4,['Bakhmuton']
LOCATION,bakhmuts,2,['Bakhmuts']
LOCATION,bakhmutske,3,['Bakhmutske']
LOCATION,bakhmutthat,2,['Bakhmutthat']
LOCATION,bakhmutthat russia,1,['Bakhmutthat Russia']
LOCATION,bakhmuttheat,1,['Bakhmuttheat']
LOCATION,bakhmutto,3,['Bakhmutto']
LOCATION,bakhmut”,1,['Bakhmut”']
LOCATION,bakmhut,1,['Bakmhut']
LOCATION,bakmut,1,['Bakmut']
LOCATION,baku,32,['Baku']
LOCATION,balak,1,['Balak']
LOCATION,balakli,1,['Balakli']
LOCATION,balaklia,4,['Balaklia']
LOCATION,balakliia,85,['Balakliia']
LOCATION,balakliiahave,1,['Balakliiahave']
LOCATION,balakliiain kharkiv,1,['Balakliiain Kharkiv']
LOCATION,balakliya,21,['Balakliya']
LOCATION,balakliyaon,1,['Balakliyaon']
LOCATION,balashikha,9,['Balashikha']
LOCATION,balaton,1,['Balaton']
LOCATION,balearic islands,1,['Balearic Islands']
LOCATION,balham,1,['Balham']
LOCATION,bali,104,['Bali']
